Replicate,Receptor,Peptide,ATP,Date,concentration,luminescence,norm_luminescence
6,GPR21.all,HIRa1,,2021.04.28,1e-9,3329.550925,51.585187939892776
6,GPR21.all,HIRa1,,2021.04.28,1e-8,6118.564084,100
6,GPR21.all,HIRa1,,2021.04.28,1e-7,4464.285256,71.2831765263699
6,GPR21.all,HIRa1,,2021.04.28,1e-6,4703.665182,75.43860121156851
6,GPR21.all,HIRa1,,2021.04.28,1e-5,6052.251634,98.84887427166305
6,GPR21.all,HIRa1,,2021.04.28,1e-4,6001.947217,97.975633897379
7,GPR21.all,HIRa1,,2021.04.28,0,392.82414,0
7,GPR21.all,HIRa1,,2021.04.28,1e-12,2655.39388,32.45557622787478
7,GPR21.all,HIRa1,,2021.04.28,1e-11,4468.067395,58.45758730503707
7,GPR21.all,HIRa1,,2021.04.28,1e-10,2856.897881,35.346063247593
7,GPR21.all,HIRa1,,2021.04.28,1e-9,4476.221211,58.57455023972923
7,GPR21.all,HIRa1,,2021.04.28,1e-8,6259.13004,84.14959987641379
7,GPR21.all,HIRa1,,2021.04.28,1e-7,6226.531818,83.68199259770326
7,GPR21.all,HIRa1,,2021.04.28,1e-6,7364.106129,100
7,GPR21.all,HIRa1,,2021.04.28,1e-5,6237.241407,83.8356169815239
7,GPR21.all,HIRa1,,2021.04.28,1e-4,5911.845836,79.16795941848967
8,GPR21.all,HIRa1,91843.3715597,2022.05.27,0,1124.5960376,0
8,GPR21.all,HIRa1,91843.3715597,2022.05.27,1e-13,24067.3731112,24.248735894156404
8,GPR21.all,HIRa1,91843.3715597,2022.05.27,1e-12,36694.482549,37.594611194324536
8,GPR21.all,HIRa1,91843.3715597,2022.05.27,1e-11,28051.5109036,28.459660525638935
8,GPR21.all,HIRa1,91843.3715597,2022.05.27,1e-10,35293.0500393,36.11340572856146
8,GPR21.all,HIRa1,91843.3715597,2022.05.27,1e-9,36486.4960744,37.37478562238296
8,GPR21.all,HIRa1,91843.3715597,2022.05.27,1e-8,58192.5389342,60.3163893753213
8,GPR21.all,HIRa1,91843.3715597,2022.05.27,1e-7,81741.717667,85.20604478992406
8,GPR21.all,HIRa1,91843.3715597,2022.05.27,1e-6,95738.9180944,100
8,GPR21.all,HIRa1,91843.3715597,2022.05.27,1e-5,86539.8831203,90.27733352189796
8,GPR21.all,HIRa1,91843.3715597,2022.05.27,1e-4,83038.3221059,86.57645511545766
9,GPR21.all,HIRa1,106476.106172,2022.05.27,0,1643.0124341,0
9,GPR21.all,HIRa1,106476.106172,2022.05.27,1e-13,26355.3783195,22.30705599627863
9,GPR21.all,HIRa1,106476.106172,2022.05.27,1e-12,36941.6913699,31.862979500507933
9,GPR21.all,HIRa1,106476.106172,2022.05.27,1e-11,29896.646393,25.503644521219034
9,GPR21.all,HIRa1,106476.106172,2022.05.27,1e-10,39012.2969936,33.732048443897675
9,GPR21.all,HIRa1,106476.106172,2022.05.27,1e-9,36417.3337449,31.389658776899633
9,GPR21.all,HIRa1,106476.106172,2022.05.27,1e-8,72608.6254767,64.05837107190015
9,GPR21.all,HIRa1,106476.106172,2022.05.27,1e-7,95849.4984635,85.03715786726875
9,GPR21.all,HIRa1,106476.106172,2022.05.27,1e-6,112425.7436449,99.99999999999999
9,GPR21.all,HIRa1,106476.106172,2022.05.27,1e-5,101066.7714961,89.74662203697986
9,GPR21.all,HIRa1,106476.106172,2022.05.27,1e-4,85184.20324,75.40993970164524
10,GPR21.all,HIRa1,88078.5865095,2022.05.27,0,1195.7090011,0
10,GPR21.all,HIRa1,88078.5865095,2022.05.27,1e-13,23516.4407598,21.854836216801807
10,GPR21.all,HIRa1,88078.5865095,2022.05.27,1e-12,39236.9468504,37.24721177014292
10,GPR21.all,HIRa1,88078.5865095,2022.05.27,1e-11,32911.2243256,31.053524608495405
10,GPR21.all,HIRa1,88078.5865095,2022.05.27,1e-10,43231.644011,41.158528528232964
10,GPR21.all,HIRa1,88078.5865095,2022.05.27,1e-9,43654.5429064,41.57260035146658
10,GPR21.all,HIRa1,88078.5865095,2022.05.27,1e-8,67784.0474299,65.19845523178995
10,GPR21.all,HIRa1,88078.5865095,2022.05.27,1e-7,79851.7690415,77.01429004323961
10,GPR21.all,HIRa1,88078.5865095,2022.05.27,1e-6,81038.3979518,78.17615071900444
10,GPR21.all,HIRa1,88078.5865095,2022.05.27,1e-5,103327.4822035,100
10,GPR21.all,HIRa1,88078.5865095,2022.05.27,1e-4,96479.2036667,93.29466401877858
1,GPR21.all,HIRa2,,2021.07.21,0,453.5492024,0
1,GPR21.all,HIRa2,,2021.07.21,1e-13,6689.463138,32.722169021329194
1,GPR21.all,HIRa2,,2021.07.21,1e-12,6687.928875,32.71411817044709
1,GPR21.all,HIRa2,,2021.07.21,1e-11,7821.552081,38.662662447407826
1,GPR21.all,HIRa2,,2021.07.21,1e-10,8003.749514,39.618720414122635
1,GPR21.all,HIRa2,,2021.07.21,1e-9,10199.6166,51.141254990211536
1,GPR21.all,HIRa2,,2021.07.21,1e-8,15133.72895,77.032384976019
1,GPR21.all,HIRa2,,2021.07.21,1e-7,18427.83939,94.31781253415828
1,GPR21.all,HIRa2,,2021.07.21,1e-6,18768.27872,96.10422482477244
1,GPR21.all,HIRa2,,2021.07.21,1e-5,19510.70257,100
1,GPR21.all,HIRa2,,2021.07.21,1e-4,14560.45982,74.02422778201412
2,GPR21.all,HIRa2,,2021.07.21,0,525.8105288,0
2,GPR21.all,HIRa2,,2021.07.21,1e-13,5868.553364,30.134957761648792
2,GPR21.all,HIRa2,,2021.07.21,1e-12,5795.02042,29.72020597031599
2,GPR21.all,HIRa2,,2021.07.21,1e-11,6764.358556,35.1876156297633
2,GPR21.all,HIRa2,,2021.07.21,1e-10,9920.456442,52.98912309885314
2,GPR21.all,HIRa2,,2021.07.21,1e-9,10918.6911,58.61951935465904
2,GPR21.all,HIRa2,,2021.07.21,1e-8,13424.22382,72.75160937220198
2,GPR21.all,HIRa2,,2021.07.21,1e-7,16928.05633,92.51446301304904
2,GPR21.all,HIRa2,,2021.07.21,1e-6,16668.04155,91.04788776239673
2,GPR21.all,HIRa2,,2021.07.21,1e-5,18255.19604,100
2,GPR21.all,HIRa2,,2021.07.21,1e-4,12991.87003,70.31298119906607
3,GPR21.all,HIRa2,,2021.07.21,0,420.3673272,0
3,GPR21.all,HIRa2,,2021.07.21,1e-13,6003.944567,41.74651738958882
3,GPR21.all,HIRa2,,2021.07.21,1e-12,5677.909655,39.30886469152951
3,GPR21.all,HIRa2,,2021.07.21,1e-11,7094.154308,49.89764666680929
3,GPR21.all,HIRa2,,2021.07.21,1e-10,7933.31908,56.17179767117207
3,GPR21.all,HIRa2,,2021.07.21,1e-9,9496.458556,67.85886252487224
3,GPR21.all,HIRa2,,2021.07.21,1e-8,11202.13063,80.6115953769618
3,GPR21.all,HIRa2,,2021.07.21,1e-7,13261.9542,96.01219911027202
3,GPR21.all,HIRa2,,2021.07.21,1e-6,13795.32071,100
3,GPR21.all,HIRa2,,2021.07.21,1e-5,13141.32639,95.11030579859046
3,GPR21.all,HIRa2,,2021.07.21,1e-4,12336.81056,89.09521320742978
4,GPR21.all,HIRa2,,2021.04.28,0,535.3340544,0
4,GPR21.all,HIRa2,,2021.04.28,1e-12,4100.513338,31.783054054319425
4,GPR21.all,HIRa2,,2021.04.28,1e-11,5675.189735,45.821064786103754
4,GPR21.all,HIRa2,,2021.04.28,1e-10,5935.138685,48.138471814473704
4,GPR21.all,HIRa2,,2021.04.28,1e-9,7093.059124,58.46116388009589
4,GPR21.all,HIRa2,,2021.04.28,1e-8,8171.448364,68.07484689014277
4,GPR21.all,HIRa2,,2021.04.28,1e-7,10417.78386,88.10060066413298
4,GPR21.all,HIRa2,,2021.04.28,1e-6,11030.1946,93.56015321522136
4,GPR21.all,HIRa2,,2021.04.28,1e-5,11752.56723,100.00000000000001
4,GPR21.all,HIRa2,,2021.04.28,1e-4,11215.7756,95.21458080083741
5,GPR21.all,HIRa2,,2021.04.28,0,142.1794344,0
5,GPR21.all,HIRa2,,2021.04.28,1e-12,4828.67164,44.68622455256585
5,GPR21.all,HIRa2,,2021.04.28,1e-11,4077.224267,37.52109025250472
5,GPR21.all,HIRa2,,2021.04.28,1e-10,5387.017418,50.010113661753174
5,GPR21.all,HIRa2,,2021.04.28,1e-9,4799.26272,44.405807228624056
5,GPR21.all,HIRa2,,2021.04.28,1e-8,9141.092889,85.8056409185638
5,GPR21.all,HIRa2,,2021.04.28,1e-7,10219.21385,96.08564422263547
5,GPR21.all,HIRa2,,2021.04.28,1e-6,10629.73405,99.99999999999999
5,GPR21.all,HIRa2,,2021.04.28,1e-5,10421.60716,98.0154869497374
5,GPR21.all,HIRa2,,2021.04.28,1e-4,8287.051504,77.66226130050076
6,GPR21.all,HIRa2,,2021.04.28,0,248.5829808,0
6,GPR21.all,HIRa2,,2021.04.28,1e-12,1917.258804,63.77556194091441
6,GPR21.all,HIRa2,,2021.04.28,1e-11,1633.44281,52.92832351778077
6,GPR21.all,HIRa2,,2021.04.28,1e-10,2298.117586,78.33170430510506
6,GPR21.all,HIRa2,,2021.04.28,1e-9,1487.344407,47.34455007272234
6,GPR21.all,HIRa2,,2021.04.28,1e-8,2130.968604,71.94339322233334
6,GPR21.all,HIRa2,,2021.04.28,1e-7,2128.047058,71.83173388425476
6,GPR21.all,HIRa2,,2021.04.28,1e-6,2865.064549,100
6,GPR21.all,HIRa2,,2021.04.28,1e-5,2021.891391,67.77454241422161
6,GPR21.all,HIRa2,,2021.04.28,1e-4,1647.133614,53.451575971243244
7,GPR21.all,HIRa2,,2021.04.28,0,70.904884,0
7,GPR21.all,HIRa2,,2021.04.28,1e-12,1198.295101,43.27658240636301
7,GPR21.all,HIRa2,,2021.04.28,1e-11,1467.240984,53.600477800340485
7,GPR21.all,HIRa2,,2021.04.28,1e-10,1041.032382,37.23981455471134
7,GPR21.all,HIRa2,,2021.04.28,1e-9,1615.954262,59.309062399746644
7,GPR21.all,HIRa2,,2021.04.28,1e-8,2675.986326,100
7,GPR21.all,HIRa2,,2021.04.28,1e-7,2475.694099,92.31147925854364
7,GPR21.all,HIRa2,,2021.04.28,1e-6,2536.063372,94.62884531193095
7,GPR21.all,HIRa2,,2021.04.28,1e-5,1497.616533,54.76648929273666
7,GPR21.all,HIRa2,,2021.04.28,1e-4,1807.807504,66.6736399099495
8,GPR21.all,HIRa2,94246.1864231,,0,1821.3134885,0
8,GPR21.all,HIRa2,94246.1864231,,1e-13,48888.0309174,39.85076944580557
8,GPR21.all,HIRa2,94246.1864231,,1e-12,53066.4960304,43.388620797071916
8,GPR21.all,HIRa2,94246.1864231,,1e-11,48085.0708373,39.170913726642915
8,GPR21.all,HIRa2,94246.1864231,,1e-10,46937.2903372,38.199103101587696
8,GPR21.all,HIRa2,94246.1864231,,1e-9,53297.5695121,43.58426766915677
8,GPR21.all,HIRa2,94246.1864231,,1e-8,80252.3447052,66.40652064030161
8,GPR21.all,HIRa2,94246.1864231,,1e-7,90004.7884296,74.66378623315605
8,GPR21.all,HIRa2,94246.1864231,,1e-6,97685.4842666,81.16693018930764
8,GPR21.all,HIRa2,94246.1864231,,1e-5,119928.737971,100
8,GPR21.all,HIRa2,94246.1864231,,1e-4,82870.0091838,68.62286266119452
9,GPR21.all,HIRa2,108312.6278433,,0,1570.707614,0
9,GPR21.all,HIRa2,108312.6278433,,1e-13,42828.3357771,32.99803889398427
9,GPR21.all,HIRa2,108312.6278433,,1e-12,45031.9877053,34.7605297416909
9,GPR21.all,HIRa2,108312.6278433,,1e-11,49826.5575285,38.59524852097784
9,GPR21.all,HIRa2,108312.6278433,,1e-10,48264.0688474,37.34556295818871
9,GPR21.all,HIRa2,108312.6278433,,1e-9,61153.0807339,47.65425336216456
9,GPR21.all,HIRa2,108312.6278433,,1e-8,85557.1477076,67.17273726497363
9,GPR21.all,HIRa2,108312.6278433,,1e-7,105666.01821,83.2559034695146
9,GPR21.all,HIRa2,108312.6278433,,1e-6,83806.215128,65.77233341398203
9,GPR21.all,HIRa2,108312.6278433,,1e-5,126601.2535069,100
9,GPR21.all,HIRa2,108312.6278433,,1e-4,95351.276331,75.00612594088133
10,GPR21.all,HIRa2,108941.0816837,,0,1409.8365323,0
10,GPR21.all,HIRa2,108941.0816837,,1e-13,40095.062694,40.64674580448941
10,GPR21.all,HIRa2,108941.0816837,,1e-12,50425.9121454,51.50141703842002
10,GPR21.all,HIRa2,108941.0816837,,1e-11,48824.5313887,49.81883888101924
10,GPR21.all,HIRa2,108941.0816837,,1e-10,55940.9589499,57.29610218838845
10,GPR21.all,HIRa2,108941.0816837,,1e-9,60146.2619507,61.71463347446385
10,GPR21.all,HIRa2,108941.0816837,,1e-8,64436.0283626,66.22191085669523
10,GPR21.all,HIRa2,108941.0816837,,1e-7,96584.0636347,100
10,GPR21.all,HIRa2,108941.0816837,,1e-6,70668.0224227,72.76989579950424
10,GPR21.all,HIRa2,108941.0816837,,1e-5,86094.3228769,88.9783809365598
10,GPR21.all,HIRa2,108941.0816837,,1e-4,66633.5893338,68.53089831906317
1,GPR21.all,HIRa4,,2021.07.21,0,383.653228,0
1,GPR21.all,HIRa4,,2021.07.21,1e-13,5488.509642,26.46181835084607
1,GPR21.all,HIRa4,,2021.07.21,1e-12,6531.020198,31.86583419858967
1,GPR21.all,HIRa4,,2021.07.21,1e-11,8195.241498,40.49258452508943
1,GPR21.all,HIRa4,,2021.07.21,1e-10,8337.939675,41.23228275213752
1,GPR21.all,HIRa4,,2021.07.21,1e-9,11752.00688,58.92963188198335
1,GPR21.all,HIRa4,,2021.07.21,1e-8,11846.00684,59.416895316011605
1,GPR21.all,HIRa4,,2021.07.21,1e-7,19527.44633,99.23483336808776
1,GPR21.all,HIRa4,,2021.07.21,1e-6,19675.05772,100
1,GPR21.all,HIRa4,,2021.07.21,1e-5,15742.71778,79.6161034224817
1,GPR21.all,HIRa4,,2021.07.21,1e-4,14489.90192,73.12193727444652
2,GPR21.all,HIRa4,,2021.07.21,0,455.9299472,0
2,GPR21.all,HIRa4,,2021.07.21,1e-13,5958.375101,31.705497294810428
2,GPR21.all,HIRa4,,2021.07.21,1e-12,5228.073596,27.497445829693525
2,GPR21.all,HIRa4,,2021.07.21,1e-11,8392.894546,45.73337899469524
2,GPR21.all,HIRa4,,2021.07.21,1e-10,8113.740258,44.1248712721046
2,GPR21.all,HIRa4,,2021.07.21,1e-9,11489.61996,63.576940628116
2,GPR21.all,HIRa4,,2021.07.21,1e-8,11553.70268,63.94619001612689
2,GPR21.all,HIRa4,,2021.07.21,1e-7,17810.79148,100
2,GPR21.all,HIRa4,,2021.07.21,1e-6,17249.53428,96.7659943645229
2,GPR21.all,HIRa4,,2021.07.21,1e-5,14615.83865,81.59044470644915
2,GPR21.all,HIRa4,,2021.07.21,1e-4,14765.84598,82.45479807346676
3,GPR21.all,HIRa4,,2021.07.21,0,577.8466516,0
3,GPR21.all,HIRa4,,2021.07.21,1e-13,5511.342,33.42967994320983
3,GPR21.all,HIRa4,,2021.07.21,1e-12,5801.231911,35.39399251657396
3,GPR21.all,HIRa4,,2021.07.21,1e-11,7041.488178,43.798048287461974
3,GPR21.all,HIRa4,,2021.07.21,1e-10,11140.13149,71.57071744908868
3,GPR21.all,HIRa4,,2021.07.21,1e-9,9336.521779,59.34934271915216
3,GPR21.all,HIRa4,,2021.07.21,1e-8,11470.65619,73.81037395102678
3,GPR21.all,HIRa4,,2021.07.21,1e-7,15335.67669,100
3,GPR21.all,HIRa4,,2021.07.21,1e-6,13219.30069,85.65930089658728
3,GPR21.all,HIRa4,,2021.07.21,1e-5,12518.00292,80.90726236398991
3,GPR21.all,HIRa4,,2021.07.21,1e-4,11963.24523,77.14818878368361
4,GPR21.all,HIRa4,,2021.04.28,0,355.1659488,0
4,GPR21.all,HIRa4,,2021.04.28,1e-12,5231.163482,33.169148478611035
4,GPR21.all,HIRa4,,2021.04.28,1e-11,6050.33796,38.741612308968804
4,GPR21.all,HIRa4,,2021.04.28,1e-10,5988.809724,38.32306427205631
4,GPR21.all,HIRa4,,2021.04.28,1e-9,7395.675484,47.893319171732024
4,GPR21.all,HIRa4,,2021.04.28,1e-8,11654.20876,76.86214484709072
4,GPR21.all,HIRa4,,2021.04.28,1e-7,13227.72344,87.56603501496404
4,GPR21.all,HIRa4,,2021.04.28,1e-6,15055.56604,100
4,GPR21.all,HIRa4,,2021.04.28,1e-5,14502.39849,96.23705785850592
4,GPR21.all,HIRa4,,2021.04.28,1e-4,14485.71495,96.12356747799588
5,GPR21.all,HIRa4,,2021.04.28,0,250.4690664,0
5,GPR21.all,HIRa4,,2021.04.28,1e-12,4324.865628,31.025866791867195
5,GPR21.all,HIRa4,,2021.04.28,1e-11,4794.717922,34.603715551825076
5,GPR21.all,HIRa4,,2021.04.28,1e-10,5059.358863,36.61891325263899
5,GPR21.all,HIRa4,,2021.04.28,1e-9,7383.678401,54.318228299037756
5,GPR21.all,HIRa4,,2021.04.28,1e-8,7460.884394,54.9061393720363
5,GPR21.all,HIRa4,,2021.04.28,1e-7,10413.16088,77.38724439030383
5,GPR21.all,HIRa4,,2021.04.28,1e-6,10272.7448,76.31799879094928
5,GPR21.all,HIRa4,,2021.04.28,1e-5,13382.72606,100
5,GPR21.all,HIRa4,,2021.04.28,1e-4,10103.22705,75.02714871024635
6,GPR21.all,HIRa4,,2021.04.28,0,284.0887896,0
6,GPR21.all,HIRa4,,2021.04.28,1e-12,1238.72832,28.7076814719691
6,GPR21.all,HIRa4,,2021.04.28,1e-11,2257.993258,59.3587620566898
6,GPR21.all,HIRa4,,2021.04.28,1e-10,2388.375312,63.279578612782714
6,GPR21.all,HIRa4,,2021.04.28,1e-9,1936.069889,49.67796292640149
6,GPR21.all,HIRa4,,2021.04.28,1e-8,3260.988094,89.52057219863222
6,GPR21.all,HIRa4,,2021.04.28,1e-7,3181.044683,87.11653391435011
6,GPR21.all,HIRa4,,2021.04.28,1e-6,3609.468902,100
6,GPR21.all,HIRa4,,2021.04.28,1e-5,2753.729068,74.26640549123891
6,GPR21.all,HIRa4,,2021.04.28,1e-4,2439.719554,64.82358983148647
7,GPR21.all,HIRa4,,2021.04.28,0,283.5913712,0
7,GPR21.all,HIRa4,,2021.04.28,1e-12,1967.27897,32.36299418749532
7,GPR21.all,HIRa4,,2021.04.28,1e-11,1972.322619,32.459940665801085
7,GPR21.all,HIRa4,,2021.04.28,1e-10,2332.212462,39.37756178829955
7,GPR21.all,HIRa4,,2021.04.28,1e-9,2639.667411,45.28730581355421
7,GPR21.all,HIRa4,,2021.04.28,1e-8,3739.71165,66.43180158469258
7,GPR21.all,HIRa4,,2021.04.28,1e-7,5486.100104,100
7,GPR21.all,HIRa4,,2021.04.28,1e-6,2965.808052,51.556216789979814
7,GPR21.all,HIRa4,,2021.04.28,1e-5,3745.866063,66.55009860861102
7,GPR21.all,HIRa4,,2021.04.28,1e-4,3940.000017,70.28164359912788
8,GPR21.all,HIRa4,70991.2215292,2022.05.27,0,2085.940556,0
8,GPR21.all,HIRa4,70991.2215292,2022.05.27,1e-13,38846.8762366,36.35719396518059
8,GPR21.all,HIRa4,70991.2215292,2022.05.27,1e-12,46150.886383,43.58098489160288
8,GPR21.all,HIRa4,70991.2215292,2022.05.27,1e-11,45430.9253162,42.8689310858876
8,GPR21.all,HIRa4,70991.2215292,2022.05.27,1e-10,44162.5727574,41.61450871761093
8,GPR21.all,HIRa4,70991.2215292,2022.05.27,1e-9,48276.4103178,45.683164407559545
8,GPR21.all,HIRa4,70991.2215292,2022.05.27,1e-8,77725.1156298,74.80843750600404
8,GPR21.all,HIRa4,70991.2215292,2022.05.27,1e-7,71549.6703376,68.70081651777211
8,GPR21.all,HIRa4,70991.2215292,2022.05.27,1e-6,103196.4270138,99.99999999999999
8,GPR21.all,HIRa4,70991.2215292,2022.05.27,1e-5,96355.6557752,93.23436027433702
8,GPR21.all,HIRa4,70991.2215292,2022.05.27,1e-4,75502.4093048,72.61014294441308
9,GPR21.all,HIRa4,74667.0647724,2022.05.27,0,2883.8044122,0
9,GPR21.all,HIRa4,74667.0647724,2022.05.27,1e-13,42926.0250792,39.08906720606607
9,GPR21.all,HIRa4,74667.0647724,2022.05.27,1e-12,61249.2636774,56.97614472242611
9,GPR21.all,HIRa4,74667.0647724,2022.05.27,1e-11,53843.8453936,49.74700287757708
9,GPR21.all,HIRa4,74667.0647724,2022.05.27,1e-10,48292.5773826,44.32787564771056
9,GPR21.all,HIRa4,74667.0647724,2022.05.27,1e-9,60971.173494,56.70467411746967
9,GPR21.all,HIRa4,74667.0647724,2022.05.27,1e-8,83570.7201968,78.76626773483892
9,GPR21.all,HIRa4,74667.0647724,2022.05.27,1e-7,91131.7967428,86.14736259755166
9,GPR21.all,HIRa4,74667.0647724,2022.05.27,1e-6,105322.2188566,100
9,GPR21.all,HIRa4,74667.0647724,2022.05.27,1e-5,99711.94137,94.52326793905516
9,GPR21.all,HIRa4,74667.0647724,2022.05.27,1e-4,92886.113274,87.85991988449814
10,GPR21.all,HIRa4,46230.7800714,2022.05.27,0,1306.016082,0
10,GPR21.all,HIRa4,46230.7800714,2022.05.27,1e-13,36796.190816,41.22024196383084
10,GPR21.all,HIRa4,46230.7800714,2022.05.27,1e-12,58840.6471966,66.82388671283577
10,GPR21.all,HIRa4,46230.7800714,2022.05.27,1e-11,23422.7082184,25.68754333093171
10,GPR21.all,HIRa4,46230.7800714,2022.05.27,1e-10,38482.7206338,43.179070504123466
10,GPR21.all,HIRa4,46230.7800714,2022.05.27,1e-9,31317.3789912,34.85684841096116
10,GPR21.all,HIRa4,46230.7800714,2022.05.27,1e-8,59300.923841,67.35847733671038
10,GPR21.all,HIRa4,46230.7800714,2022.05.27,1e-7,76812.3474376,87.69720835714324
10,GPR21.all,HIRa4,46230.7800714,2022.05.27,1e-6,63720.6811038,72.49182664139782
10,GPR21.all,HIRa4,46230.7800714,2022.05.27,1e-5,65703.3320374,74.79458654115433
10,GPR21.all,HIRa4,46230.7800714,2022.05.27,1e-4,87404.9156594,100
1,GPR21.all,HIRa5,,2021.07.21,0,488.3496408,0
1,GPR21.all,HIRa5,,2021.07.21,1e-13,5648.376302,26.47889744183331
1,GPR21.all,HIRa5,,2021.07.21,1e-12,7129.630379,34.08001607269309
1,GPR21.all,HIRa5,,2021.07.21,1e-11,7556.863636,36.272381798418344
1,GPR21.all,HIRa5,,2021.07.21,1e-10,10145.73611,49.557291592487005
1,GPR21.all,HIRa5,,2021.07.21,1e-9,12111.46637,59.64452047140595
1,GPR21.all,HIRa5,,2021.07.21,1e-8,14206.13586,70.39340652219016
1,GPR21.all,HIRa5,,2021.07.21,1e-7,15852.75154,78.84308528929463
1,GPR21.all,HIRa5,,2021.07.21,1e-6,19975.66656,100
1,GPR21.all,HIRa5,,2021.07.21,1e-5,18397.86781,91.90345825163101
1,GPR21.all,HIRa5,,2021.07.21,1e-4,19412.30442,97.10908309062833
2,GPR21.all,HIRa5,,2021.07.21,0,420.7591604,0
2,GPR21.all,HIRa5,,2021.07.21,1e-13,6188.049049,32.39170471261993
2,GPR21.all,HIRa5,,2021.07.21,1e-12,7277.820156,38.51235142609002
2,GPR21.all,HIRa5,,2021.07.21,1e-11,8659.467912,46.27230922146102
2,GPR21.all,HIRa5,,2021.07.21,1e-10,10207.3559,54.965947239313195
2,GPR21.all,HIRa5,,2021.07.21,1e-9,10054.68654,54.10848716303721
2,GPR21.all,HIRa5,,2021.07.21,1e-8,12382.17521,67.18071470437025
2,GPR21.all,HIRa5,,2021.07.21,1e-7,14899.67825,81.32014876437692
2,GPR21.all,HIRa5,,2021.07.21,1e-6,18225.59512,100
2,GPR21.all,HIRa5,,2021.07.21,1e-5,17362.18608,95.15070488737376
2,GPR21.all,HIRa5,,2021.07.21,1e-4,16761.3755,91.77628132422907
3,GPR21.all,HIRa5,,2021.07.21,0,245.0804528,0
3,GPR21.all,HIRa5,,2021.07.21,1e-13,6356.680272,40.962730553198504
3,GPR21.all,HIRa5,,2021.07.21,1e-12,6951.140109,44.94707161742035
3,GPR21.all,HIRa5,,2021.07.21,1e-11,6298.327468,40.57162343591535
3,GPR21.all,HIRa5,,2021.07.21,1e-10,7939.247247,51.56981650402589
3,GPR21.all,HIRa5,,2021.07.21,1e-9,11120.54161,72.89230286718508
3,GPR21.all,HIRa5,,2021.07.21,1e-8,10600.38903,69.40600294385666
3,GPR21.all,HIRa5,,2021.07.21,1e-7,14351.17937,94.54551119115408
3,GPR21.all,HIRa5,,2021.07.21,1e-6,13428.19298,88.35923527055749
3,GPR21.all,HIRa5,,2021.07.21,1e-5,15164.98383,100.00000000000001
3,GPR21.all,HIRa5,,2021.07.21,1e-4,14367.20969,94.65295371001446
4,GPR21.all,HIRa5,,2021.04.28,0,357.0255896,0
4,GPR21.all,HIRa5,,2021.04.28,1e-12,5514.104419,35.762567567868786
4,GPR21.all,HIRa5,,2021.04.28,1e-11,5616.911282,36.475497795639974
4,GPR21.all,HIRa5,,2021.04.28,1e-10,6084.102104,39.71530542541922
4,GPR21.all,HIRa5,,2021.04.28,1e-9,8781.776501,58.42274932734745
4,GPR21.all,HIRa5,,2021.04.28,1e-8,11484.55211,77.1655683796007
4,GPR21.all,HIRa5,,2021.04.28,1e-7,14777.35159,100
4,GPR21.all,HIRa5,,2021.04.28,1e-6,14680.79128,99.330387468374
4,GPR21.all,HIRa5,,2021.04.28,1e-5,11663.74011,78.40817551618714
4,GPR21.all,HIRa5,,2021.04.28,1e-4,11775.29749,79.18178756904159
5,GPR21.all,HIRa5,,2021.04.28,0,356.7136328,0
5,GPR21.all,HIRa5,,2021.04.28,1e-12,3807.474488,28.821293984214154
5,GPR21.all,HIRa5,,2021.04.28,1e-11,3717.446516,28.069366291541808
5,GPR21.all,HIRa5,,2021.04.28,1e-10,5795.669211,45.42700704691352
5,GPR21.all,HIRa5,,2021.04.28,1e-9,6844.975882,54.19098035990488
5,GPR21.all,HIRa5,,2021.04.28,1e-8,8073.429422,64.45121632176105
5,GPR21.all,HIRa5,,2021.04.28,1e-7,8907.981994,71.42152983585126
5,GPR21.all,HIRa5,,2021.04.28,1e-6,12329.66966,100.00000000000001
5,GPR21.all,HIRa5,,2021.04.28,1e-5,9742.822138,78.39424519623029
5,GPR21.all,HIRa5,,2021.04.28,1e-4,9793.292982,78.81578557343823
6,GPR21.all,HIRa5,,2021.04.28,0,284.2298536,0
6,GPR21.all,HIRa5,,2021.04.28,1e-12,3301.282001,90.05189207866675
6,GPR21.all,HIRa5,,2021.04.28,1e-11,1741.181511,43.486571330589875
6,GPR21.all,HIRa5,,2021.04.28,1e-10,2964.72476,80.00645207162412
6,GPR21.all,HIRa5,,2021.04.28,1e-9,2257.870295,58.90851312736081
6,GPR21.all,HIRa5,,2021.04.28,1e-8,3634.578278,100.00000000000001
6,GPR21.all,HIRa5,,2021.04.28,1e-7,3254.096514,88.6435165599787
6,GPR21.all,HIRa5,,2021.04.28,1e-6,3313.188218,90.40726458002479
6,GPR21.all,HIRa5,,2021.04.28,1e-5,3202.139225,87.09271400399366
6,GPR21.all,HIRa5,,2021.04.28,1e-4,2723.09777,72.79445620157452
7,GPR21.all,HIRa5,,2021.04.28,0,319.5155736,0
7,GPR21.all,HIRa5,,2021.04.28,1e-12,1610.016498,27.872654336764327
7,GPR21.all,HIRa5,,2021.04.28,1e-11,1324.757906,21.711547450998438
7,GPR21.all,HIRa5,,2021.04.28,1e-10,2158.117467,39.71071548165302
7,GPR21.all,HIRa5,,2021.04.28,1e-9,2377.253021,44.44367570977306
7,GPR21.all,HIRa5,,2021.04.28,1e-8,2243.499386,41.55482164996365
7,GPR21.all,HIRa5,,2021.04.28,1e-7,4949.504913,100
